temps, hour, article, father, orgID, type, ordre, article_age, x, y, z, x1, y1, z1,article_length, article_surface, article_volume, article_diameter, article_growth, article_dry_mass, dist_from_base,water_pot_endo, water_pot_exo, Kh, Lr, Lr_percent, radial_water_flux, axial_water_flux, aqp, cavitation,maintenance_demand, growth_demand, dry_mass, growth_eff, photosynthesis, n_uptake, n_satis
180.0, 12.0, maize.MerisRoot@484b61fc, maize.SegRoot@3339ad8e, 13, 31, 3, 164.0, 0.6123022574651517, 0.01174756583450271, -1.983074053985751, 0.6107930675755268, 0.011837098440298175, -1.981830187827423, 0.019577725, 0.0012041327, 3.92903E-6, 0.019577725, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 3.0956902E-12, 3.0957042E-12, 1.0, 1.0, 2.3532344E-8, 0.0, 0.0, 1.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@45fe3ee3, maize.SegRoot@759ebb3d, 5, 30, 2, 155.0, 1.349999999999999, 1.2990381056766584, -1.9801000004447997, 0.6, 0.0, -1.9801000004447997, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.349081E-4, 0.0, -0.9367191, -0.15, 2.85376128E9, 1.250113E7, 0.9999096, 2.3724744E-12, 3.160108E-11, 0.9999096, 1.0, 5.209636E-5, 0.0, 4.349081E-4, 1.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@555590, maize.SegRoot@45fe3ee3, 17, 31, 3, 95.0, 1.3509343446451216, 1.3136975384772624, -1.9831377677250084, 1.349999999999999, 1.2990381056766584, -1.9801000004447997, 0.0018677008, 1.0958838E-4, 5.1169576E-7, 0.018677007, 0.0, 2.957956E-8, 0.0, -0.9285233, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 1.7061879E-15, 4.3881847E-13, 0.9999096, 1.0, 3.5432481E-9, 0.0, 2.957956E-8, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@6d1e7682, maize.SegRoot@555590, 17, 31, 3, 77.0, 1.3509145738801143, 1.3134503795272146, -1.984988937075333, 1.3509343446451216, 1.3136975384772624, -1.9831377677250084, 0.0018677008, 1.0958838E-4, 5.1169576E-7, 0.018677007, 0.0, 2.9746008E-8, 0.0, -0.9203594, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 1.688296E-15, 4.3711226E-13, 0.9999096, 1.0, 3.5631866E-9, 0.0, 2.9746008E-8, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@71e7a66b, maize.SegRoot@6d1e7682, 17, 31, 3, 62.0, 1.3508058746747669, 1.3132627041408027, -1.986844002795304, 1.3509145738801143, 1.3134503795272146, -1.984988937075333, 0.15887308, 0.009321965, 4.352661E-5, 0.018677007, 0.0, 2.5302982E-6, 0.0, -0.2285879, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 1.4650548E-14, 4.3542397E-13, 0.9999096, 1.0, 3.0309695E-7, 0.0, 2.5302982E-6, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.MerisRoot@4cdf35a9, maize.SegRoot@71e7a66b, 17, 31, 3, 155.0, 1.3547403790018269, 1.2833914391700723, -2.142834010748436, 1.3508058746747669, 1.3132627041408027, -1.986844002795304, 0.018677007, 0.0010958838, 3.411305E-6, 0.018677007, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 4.2078718E-13, 4.2077344E-13, 1.0, 1.0, 2.0431509E-8, 0.0, 0.0, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@4c98385c, maize.SegRoot@45fe3ee3, 5, 30, 2, 145.0, 1.4434344645122605, 2.764981385737057, -2.2838767284656716, 1.349999999999999, 1.2990381056766584, -1.9801000004447997, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.349081E-4, 0.0, -0.9354028, -0.15, 3.04819738E9, 1.250113E7, 0.9999096, 2.3685047E-12, 2.8789787E-11, 0.9999096, 1.0, 5.209636E-5, 0.0, 4.349081E-4, 1.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@5c8da962, maize.SegRoot@4c98385c, 24, 31, 3, 104.0, 1.4422660824903364, 2.7784447441310403, -2.2903861726974015, 1.4434344645122605, 2.764981385737057, -2.2838767284656716, 0.0028949527, 2.6328908E-4, 1.9055235E-6, 0.028949527, 0.0, 1.0912553E-7, 0.0, -0.8747288, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 3.815918E-15, 2.0958552E-12, 0.9999096, 1.0, 1.3071825E-8, 0.0, 1.0912553E-7, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@424c0bc4, maize.SegRoot@5c8da962, 24, 31, 3, 94.0, 1.441537861308468, 2.7797963424623053, -2.2879318647935247, 1.4422660824903364, 2.7784447441310403, -2.2903861726974015, 0.0028949527, 2.6328908E-4, 1.9055235E-6, 0.028949527, 0.0, 1.118954E-7, 0.0, -0.81416523, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 3.4970327E-15, 2.0920392E-12, 0.9999096, 1.0, 1.340362E-8, 0.0, 1.118954E-7, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@3c679bde, maize.SegRoot@424c0bc4, 24, 31, 3, 82.0, 1.4404978963526873, 2.780125139200106, -2.2852502389766385, 1.441537861308468, 2.7797963424623053, -2.2879318647935247, 0.0028949527, 2.6328908E-4, 1.9055235E-6, 0.028949527, 0.0, 1.0912553E-7, 0.0, -0.7537029, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 3.1786802E-15, 2.0885422E-12, 0.9999096, 1.0, 1.3071825E-8, 0.0, 1.0912553E-7, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.MerisRoot@5fcfe4b2, maize.SegRoot@3c679bde, 24, 31, 3, 145.0, 1.4391463666622082, 2.7806069396347763, -2.282735882744372, 1.4404978963526873, 2.780125139200106, -2.2852502389766385, 0.028949527, 0.0026328906, 1.270349E-5, 0.028949527, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 2.0854098E-12, 2.0853636E-12, 1.0, 1.0, 7.608568E-8, 0.0, 0.0, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@1175e2db, maize.SegRoot@4c98385c, 5, 30, 2, 137.0, 1.3265962623198504, 4.111317225135395, -2.9348211516386624, 1.4434344645122605, 2.764981385737057, -2.2838767284656716, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.4381843E-4, 0.0, -0.9342083, -0.15, 3.27370112E9, 1.250113E7, 0.9999096, 2.3649025E-12, 2.4325425E-11, 0.9999096, 1.0, 5.3163698E-5, 0.0, 4.4381843E-4, 1.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@512ddf17, maize.SegRoot@1175e2db, 31, 31, 3, 101.0, 1.3264136861174793, 4.124298814122427, -2.942334141276757, 1.3265962623198504, 4.111317225135395, -2.9348211516386624, 0.0035447553, 3.947502E-4, 3.498232E-6, 0.035447553, 0.0, 1.9920526E-7, 0.0, -0.87341106, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 5.7108173E-15, 1.7151309E-12, 0.9999096, 1.0, 2.386221E-8, 0.0, 1.9920526E-7, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@16b4a017, maize.SegRoot@512ddf17, 31, 31, 3, 93.0, 1.323346505755866, 4.125367193943247, -2.9409141911052, 1.3264136861174793, 4.124298814122427, -2.942334141276757, 0.0035447553, 3.947502E-4, 3.498232E-6, 0.035447553, 0.0, 2.0527868E-7, 0.0, -0.8128163, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 5.2324647E-15, 1.70942E-12, 0.9999096, 1.0, 2.4589728E-8, 0.0, 2.0527868E-7, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@8807e25, maize.SegRoot@16b4a017, 31, 31, 3, 83.0, 1.320200505859185, 4.126119550317615, -2.9394643863466414, 1.323346505755866, 4.125367193943247, -2.9409141911052, 0.0035447553, 3.947502E-4, 3.498232E-6, 0.035447553, 0.0, 2.0122974E-7, 0.0, -0.7524071, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 4.7555763E-15, 1.7041876E-12, 0.9999096, 1.0, 2.4104716E-8, 0.0, 2.0122974E-7, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.MerisRoot@36aa7bc2, maize.SegRoot@8807e25, 31, 31, 3, 137.0, 1.3169821641796597, 4.126596420030784, -2.938057204264465, 1.320200505859185, 4.126119550317615, -2.9394643863466414, 0.035447553, 0.003947502, 2.3321547E-5, 0.035447553, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 1.6994657E-12, 1.699432E-12, 1.0, 1.0, 1.3968096E-7, 0.0, 0.0, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@76ccd017, maize.SegRoot@1175e2db, 5, 30, 2, 126.0, 1.3083386420827539, 5.409476123838519, -3.6861201154481247, 1.3265962623198504, 4.111317225135395, -2.9348211516386624, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.3045296E-4, 0.0, -0.93313587, -0.15, 3.53144013E9, 1.250113E7, 0.9999096, 2.3616684E-12, 2.0245392E-11, 0.9999096, 1.0, 5.156269E-5, 0.0, 4.3045296E-4, 1.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@2a3046da, maize.SegRoot@76ccd017, 38, 31, 3, 96.0, 1.308684057524787, 5.421277697848966, -3.6953723335091273, 1.3083386420827539, 5.409476123838519, -3.6861201154481247, 0.0041466625, 5.401909E-4, 5.5999735E-6, 0.041466624, 0.0, 3.2075857E-7, 0.0, -0.8721382, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 7.801144E-15, 1.4710063E-12, 0.9999096, 1.0, 3.8422723E-8, 0.0, 3.2075857E-7, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@2a098129, maize.SegRoot@2a3046da, 38, 31, 3, 89.0, 1.3079608743314333, 5.419009790009463, -3.6987676847875983, 1.308684057524787, 5.421277697848966, -3.6953723335091273, 0.0041466625, 5.401909E-4, 5.5999735E-6, 0.041466624, 0.0, 3.318749E-7, 0.0, -0.811464, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 7.14569E-15, 1.4632052E-12, 0.9999096, 1.0, 3.9754315E-8, 0.0, 3.318749E-7, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@198e2867, maize.SegRoot@2a098129, 38, 31, 3, 80.0, 1.3077036221864964, 5.417250044939137, -3.7025136064132105, 1.3079608743314333, 5.419009790009463, -3.6987676847875983, 0.0041466625, 5.401909E-4, 5.5999735E-6, 0.041466624, 0.0, 3.2075857E-7, 0.0, -0.7510861, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 6.493438E-15, 1.4560594E-12, 0.9999096, 1.0, 3.8422723E-8, 0.0, 3.2075857E-7, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.MerisRoot@182decdb, maize.SegRoot@198e2867, 38, 31, 3, 126.0, 1.307907810189711, 5.415178409332723, -3.706099891869978, 1.3077036221864964, 5.417250044939137, -3.7025136064132105, 0.041466624, 0.005401909, 3.7333157E-5, 0.041466624, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 1.4497031E-12, 1.449566E-12, 1.0, 1.0, 2.2360143E-7, 0.0, 0.0, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@2c13da15, maize.SegRoot@76ccd017, 5, 30, 2, 118.0, 1.3428801862860678, 6.5896335248832205, -4.611341921548405, 1.3083386420827539, 5.409476123838519, -3.6861201154481247, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.3936327E-4, 0.0, -0.9321939, -0.15, 3.82622413E9, 9020451.0, 0.9999096, 3.2690174E-12, 1.6412718E-11, 0.9999096, 1.0, 5.263003E-5, 0.0, 4.3936327E-4, 1.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@12f40c25, maize.SegRoot@2c13da15, 45, 31, 3, 75.0, 1.3405362532280147, 6.600882727195875, -4.620983572089071, 1.3428801862860678, 6.5896335248832205, -4.611341921548405, 0.002798972, 2.4612003E-4, 1.7222076E-6, 0.027989719, 0.0, 9.906696E-8, 0.0, -0.9239104, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 3.8091525E-15, 2.9594686E-13, 0.9999096, 1.0, 1.1866939E-8, 0.0, 9.906696E-8, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@2ac1fdc4, maize.SegRoot@12f40c25, 45, 31, 3, 65.0, 1.34326131658338, 6.601425317433992, -4.621321017460208, 1.3405362532280147, 6.600882727195875, -4.620983572089071, 0.072597705, 0.0063836826, 4.4669374E-5, 0.027989719, 0.0, 2.6115342E-6, 0.0, -0.71182513, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 7.172378E-14, 2.921377E-13, 0.9999096, 1.0, 3.1282798E-7, 0.0, 2.6115342E-6, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@5f150435, maize.SegRoot@2ac1fdc4, 45, 31, 3, 52.0, 1.4047848248863863, 6.638133708245807, -4.63305892768695, 1.34326131658338, 6.601425317433992, -4.621321017460208, 0.22974934, 0.020202387, 1.4136478E-4, 0.027989719, 0.0, 8.13176E-6, 0.0, -0.20542562, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 2.2392571E-14, 2.2041391E-13, 0.9999096, 1.0, 9.740796E-7, 0.0, 8.13176E-6, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.MerisRoot@77556fd, maize.SegRoot@5f150435, 45, 31, 3, 118.0, 1.610471566656451, 6.731957958823287, -4.673982429648336, 1.4047848248863863, 6.638133708245807, -4.63305892768695, 0.027989719, 0.0024612003, 1.1481384E-5, 0.027989719, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 1.9803657E-13, 1.9802134E-13, 1.0, 1.0, 6.8766056E-8, 0.0, 0.0, 1.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@368239c8, maize.SegRoot@2c13da15, 5, 30, 2, 109.0, 1.1084868804807677, 7.714553756148686, -5.575506975615038, 1.3428801862860678, 6.5896335248832205, -4.611341921548405, 0.90417475, 0.22724389, 0.004544878, 0.08, 0.0, 2.6484078E-4, 0.0, -0.93171036, -0.15, 4.16237798E9, 7392817.5, 0.9999096, 2.4028579E-12, 1.2847753E-11, 0.9999096, 1.0, 3.1724496E-5, 0.0, 2.6484078E-4, 1.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@1c53fd30, maize.SegRoot@368239c8, 52, 31, 3, 58.0, 1.1084759863500424, 7.72069789443576, -5.5821404243319765, 1.1084868804807677, 7.714553756148686, -5.575506975615038, 0.24814413, 0.017714655, 1.00635574E-4, 0.022723688, 0.0, 5.8159053E-6, 0.0, -0.44198394, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 1.0343854E-13, 1.9735563E-13, 0.9999096, 1.0, 6.966701E-7, 0.0, 5.8159053E-6, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@3f3afe78, maize.SegRoot@1c53fd30, 52, 31, 3, 44.0, 0.9994979297621935, 7.895590782052361, -5.44389509220604, 1.1084759863500424, 7.72069789443576, -5.5821404243319765, 0.134212, 0.009581204, 5.4430067E-5, 0.022723688, 0.0, 3.1668137E-6, 0.0, -0.3159359, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 3.179444E-14, 9.391709E-14, 0.9999096, 1.0, 3.7934328E-7, 0.0, 3.1668137E-6, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@7f63425a, maize.SegRoot@3f3afe78, 52, 31, 3, 29.0, 0.9367743267177605, 7.986590877110948, -5.3677531537274845, 0.9994979297621935, 7.895590782052361, -5.44389509220604, 0.24606635, 0.017566325, 9.979292E-5, 0.022723688, 0.0, 5.767207E-6, 0.0, -0.16307299, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 4.5924686E-15, 6.212265E-14, 0.9999096, 1.0, 6.9083666E-7, 0.0, 5.767207E-6, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.MerisRoot@9e89d68, maize.SegRoot@7f63425a, 52, 31, 3, 109.0, 0.8067891309755206, 8.172683230671518, -5.272768258732242, 0.9367743267177605, 7.986590877110948, -5.3677531537274845, 0.022723688, 0.0016222115, 6.1437713E-6, 0.022723688, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 5.749746E-14, 5.753018E-14, 1.0, 1.0, 3.6797214E-8, 0.0, 0.0, 1.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@3b192d32, maize.SegRoot@368239c8, 5, 30, 2, 98.0, 1.107397467408247, 8.328967584856041, -6.2388518473088945, 1.1084868804807677, 7.714553756148686, -5.575506975615038, 0.44540346, 0.1119421, 0.002238842, 0.08, 0.0, 1.2781682E-4, 0.0, -0.93149984, -0.15, 4.6117268E9, 6160087.5, 0.9999096, 1.4201539E-12, 1.024754E-11, 0.9999096, 1.0, 1.53108E-5, 0.0, 1.2781682E-4, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@36d64342, maize.SegRoot@3b192d32, 62, 31, 3, 31.0, 1.106095861087248, 8.331589869470635, -6.242208611857863, 1.107397467408247, 8.328967584856041, -6.2388518473088945, 0.2581215, 0.013162904, 5.3415763E-5, 0.016232211, 0.0, 3.112921E-6, 0.0, -0.32836843, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 4.695268E-14, 2.3366183E-13, 0.9999096, 1.0, 3.728876E-7, 0.0, 3.112921E-6, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@26f67b76, maize.SegRoot@36d64342, 62, 31, 3, 12.0, 1.1703654526434972, 8.160806730830263, -6.424771608998595, 1.106095861087248, 8.331589869470635, -6.242208611857863, 0.07951142, 0.0040546847, 1.6454123E-5, 0.016232211, 0.055308234, 8.6966963E-7, 0.0, -0.17991331, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 2.4255608E-15, 1.8670916E-13, 0.9999096, 1.0, 1.04175164E-7, 4.4160853E-7, 8.6966963E-7, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.MerisRoot@16f65612, maize.SegRoot@26f67b76, 62, 31, 3, 98.0, 1.2056870602627103, 8.111745101189424, -6.476418553165393, 1.1703654526434972, 8.160806730830263, -6.424771608998595, 0.016232211, 8.2776154E-4, 2.2394E-6, 0.016232211, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 1.8430542E-13, 1.8428359E-13, 1.0, 1.0, 1.34125555E-8, 0.0, 0.0, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@3ada9e37, maize.SegRoot@3b192d32, 5, 30, 2, 91.0, 0.977236835308356, 8.591196046315488, -6.574528302205727, 1.107397467408247, 8.328967584856041, -6.2388518473088945, 0.5860819, 0.14729846, 0.002945969, 0.08, 0.0, 1.7340931E-4, 0.0, -0.9312423, -0.15, 5.1135775E9, 5349211.0, 0.9999096, 2.1512666E-12, 8.593724E-12, 0.9999096, 1.0, 2.077219E-5, 0.0, 1.7340931E-4, 1.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@5cbc508c, maize.SegRoot@3ada9e37, 5, 30, 2, 80.0, 0.8274216856787272, 8.745764978883477, -7.1196483940501665, 0.977236835308356, 8.591196046315488, -6.574528302205727, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.3045296E-4, 0.0, -0.93068373, -0.15, 5.7802414E9, 4694291.0, 0.9999096, 6.269548E-12, 6.4424572E-12, 0.9999096, 1.0, 5.156269E-5, 0.0, 4.3045296E-4, 1.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@50cbc42f, maize.SegRoot@5cbc508c, 5, 30, 2, 71.0, 0.8252829800345194, 9.592486359766937, -8.357815720825096, 0.8274216856787272, 8.745764978883477, -7.1196483940501665, 0.40900636, 0.102794506, 0.0020558902, 0.08, 0.0, 1.1980158E-4, 0.0, -0.22347234, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 1.5103739E-13, 1.7290963E-13, 0.9999096, 1.0, 1.4350678E-5, 0.0, 1.1980158E-4, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@39ba5a14, maize.SegRoot@50cbc42f, 79, 31, 3, 33.0, 0.8247808192785923, 9.594006953514796, -8.361579262926211, 0.8252829800345194, 9.592486359766937, -8.357815720825096, 0.36626956, 0.036062438, 2.825527E-4, 0.031340387, 0.0, 1.6183654E-5, 0.0, -0.16563338, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 1.1274535E-14, 1.5791362E-14, 0.9999096, 1.0, 1.9385923E-6, 0.0, 1.6183654E-5, 1.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@153f5a29, maize.SegRoot@39ba5a14, 79, 31, 3, 23.0, 0.9708853174102662, 9.301853706622365, -8.527269804958966, 0.8247808192785923, 9.594006953514796, -8.361579262926211, 0.2253582, 0.022188483, 1.7384892E-4, 0.031340387, 0.0, 1.0138191E-5, 0.0, -0.15545434, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 2.4202512E-15, 4.5168265E-15, 0.9999096, 1.0, 1.214424E-6, 0.0, 1.0138191E-5, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@7f560810, maize.SegRoot@153f5a29, 79, 31, 3, 12.0, 0.9595999719116108, 9.110773605173762, -8.646212457984594, 0.9708853174102662, 9.301853706622365, -8.527269804958966, 0.23275027, 0.022916296, 1.7955141E-4, 0.031340387, 0.10071698, 9.9108E-6, 0.0, -0.15057456, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 2.6330871E-16, 2.0965755E-15, 0.9999096, 1.0, 1.1871856E-6, 3.130719E-6, 9.9108E-6, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.MerisRoot@75412c2f, maize.SegRoot@7f560810, 79, 31, 3, 71.0, 0.9468567838184309, 8.924945310840041, -8.785776586185852, 0.9595999719116108, 9.110773605173762, -8.646212457984594, 0.031340387, 0.003085735, 1.6118021E-5, 0.031340387, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 1.8842197E-15, 1.8332669E-15, 1.0, 1.0, 9.653652E-8, 0.0, 0.0, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@282ba1e, maize.SegRoot@50cbc42f, 5, 30, 2, 63.0, 0.7750669044418073, 9.744545734552831, -8.7341699309367, 0.8252829800345194, 9.592486359766937, -8.357815720825096, 1.1917385, 0.29951656, 0.0059903306, 0.08, 0.0, 3.4907076E-4, 0.0, -0.15100414, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 6.014499E-15, 6.0808813E-15, 0.9999096, 1.0, 4.1814154E-5, 0.0, 3.4907076E-4, 1.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@13b6d03, maize.SegRoot@282ba1e, 5, 30, 2, 52.0, 0.5914178677484654, 10.222651174700115, -9.810240967201704, 0.7750669044418073, 9.744545734552831, -8.7341699309367, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.3045296E-4, 0.0, -0.1500084, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 6.321194E-17, 6.638271E-17, 0.9999096, 1.0, 5.156269E-5, 0.0, 4.3045296E-4, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@69d9c55, maize.SegRoot@13b6d03, 89, 31, 3, 19.0, 0.5867640997630587, 10.2257826043906, -9.824152710141808, 0.5914178677484654, 10.222651174700115, -9.810240967201704, 0.31943026, 0.03411857, 2.899985E-4, 0.033998903, 0.0, 1.7089673E-5, 0.0, -0.15000194, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 1.3225972E-18, 2.017996E-18, 0.9999096, 1.0, 2.0471214E-6, 0.0, 1.7089673E-5, 1.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@13a57a3b, maize.SegRoot@69d9c55, 89, 31, 3, 7.0, 0.5722998954022245, 9.919207183732446, -9.912685137160455, 0.5867640997630587, 10.2257826043906, -9.824152710141808, 0.24997304, 0.026699796, 2.2694096E-4, 0.033998903, 0.10815482, 1.198037E-5, 0.0, -0.1500002, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 1.06844076E-19, 6.953988E-19, 0.9999096, 1.0, 1.4350932E-6, 3.7839536E-6, 1.198037E-5, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.MerisRoot@f5f2bb7, maize.SegRoot@13a57a3b, 89, 31, 3, 52.0, 0.57631331201556, 9.68587536253255, -10.002276840080423, 0.5722998954022245, 9.919207183732446, -9.912685137160455, 0.033998903, 0.003631447, 2.0577536E-5, 0.033998903, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 5.885547E-19, 1.0, 1.0, 1.2324611E-7, 0.0, 0.0, 0.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.SegRoot@511baa65, maize.SegRoot@13b6d03, 5, 30, 2, 44.0, 0.12604106920779, 10.535794143748653, -11.201415261212162, 0.5914178677484654, 10.222651174700115, -9.810240967201704, 0.7150917, 0.17972215, 0.003594443, 0.08, 0.0, 2.1158058E-4, 0.0, -0.15000014, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 5.0689845E-19, 1.1527844E-18, 0.9999096, 1.0, 2.5344614E-5, 0.0, 2.1158058E-4, 1.0, 0.0, 0.5525029458778045, 0.9293748900326749
180.0, 12.0, maize.MerisRoot@340f438e, maize.SegRoot@511baa65, 105, 31, 3, 44.0, 0.12316871591619674, 10.536293356122567, -11.207944885240723, 0.12604106920779, 10.535794143748653, -11.201415261212162, 0.02215572, 0.0015421322, 5.694508E-6, 0.02215572, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 6.3656506E-19, 1.0, 1.0, 3.4106417E-8, 0.0, 0.0, 1.0, 0.0, 0.5525029458778045, 0.9293748900326749
