temps, hour, article, father, orgID, type, ordre, article_age, x, y, z, x1, y1, z1,article_length, article_surface, article_volume, article_diameter, article_growth, article_dry_mass, dist_from_base,water_pot_endo, water_pot_exo, Kh, Lr, Lr_percent, radial_water_flux, axial_water_flux, aqp, cavitation,maintenance_demand, growth_demand, dry_mass, growth_eff, photosynthesis
36.0, 12.0, maize.SegRoot@2b71fc7e, maize.ArtVirt@533ddba, 2, 20, 1, 36.0, 0.6, 0.0, -2.0, 0.0, 0.0, -2.0, 1.5, 0.28274333, 0.00424115, 0.06, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.9275167E-5, 0.0, 0.0, 0.0, 0.0
36.0, 12.0, maize.SegRoot@5ef04b5, maize.SegRoot@2b71fc7e, 2, 20, 1, 22.0, 2.1, 0.0, -2.0, 0.6, 0.0, -2.0, 0.006, 0.0011309733, 1.69646E-5, 0.06, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.19037374E-7, 0.0, 0.0, 0.0, 0.0
36.0, 12.0, maize.MerisRoot@5f4da5c3, maize.SegRoot@5ef04b5, 7, 21, 2, 22.0, 2.100059999998659, 0.0, -2.0, 2.1, 0.0, -2.0, 0.01395459, 6.1176415E-4, 1.4228197E-6, 0.01395459, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 8.521768E-9, 0.0, 0.0, 1.0, 0.0
36.0, 12.0, maize.SegRoot@443b7951, maize.SegRoot@5ef04b5, 2, 20, 1, 11.0, 2.10599999986589, 0.0, -2.0, 2.1, 0.0, -2.0, 0.006, 0.0011309733, 1.69646E-5, 0.06, 0.17313588, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.1032217E-7, 1.9400442E-5, 0.0, 0.0, 0.0
36.0, 12.0, maize.MerisRoot@5ce65a89, maize.SegRoot@443b7951, 2, 20, 1, 36.0, 2.11184208356095, -0.0012856672955183662, -2.000465957182392, 2.10599999986589, 0.0, -2.0, 0.06, 0.011309733, 1.13097325E-4, 0.06, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 6.773798E-7, 0.0, 0.0, 0.0, 0.0
60.0, 12.0, maize.ArtVirt@533ddba, maize.ArtVirt@533ddba, 0, 0, 0, 60.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 1.0, 3.1415927, 0.5235988, 1.0, 0.0, 0.0, 0.0, -0.4, -0.15, 5.00000597E14, 9.9999999E14, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0
60.0, 12.0, maize.SegRoot@246b179d, maize.ArtVirt@533ddba, 1, 10, 1, 60.0, 0.6, 0.0, -2.0, 0.0, 0.0, -2.0, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.349081E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.209636E-5, 0.0, 4.349081E-4, 1.0, 0.0
60.0, 12.0, maize.SegRoot@7a07c5b4, maize.SegRoot@246b179d, 1, 10, 1, 49.0, 0.6000000000000001, -1.8369701987210297E-16, -3.5, 0.6, 0.0, -2.0, 1.0816302, 0.2718433, 0.005436866, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 3.7566E-5, 0.0, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@14514713, maize.SegRoot@7a07c5b4, 6, 11, 2, 2.0, 0.6000000000000001, -1.8502163482363718E-16, -3.5108163019121634, 0.6000000000000001, -1.8369701987210297E-16, -3.5, 0.002440831, 1.8716528E-4, 1.1420971E-6, 0.02440831, 0.08056217, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 6.840422E-9, 1.3759078E-6, 0.0, 1.0, 0.0
60.0, 12.0, maize.MerisRoot@26a1ab54, maize.SegRoot@14514713, 6, 11, 2, 49.0, 0.5988813277320727, 0.0021625026673827833, -3.5109889594681594, 0.6000000000000001, -1.8502163482363718E-16, -3.5108163019121634, 0.02440831, 0.0018716529, 7.6139804E-6, 0.02440831, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 4.5602814E-8, 0.0, 0.0, 1.0, 0.0
60.0, 12.0, maize.SegRoot@25f38edc, maize.SegRoot@7a07c5b4, 1, 10, 1, 41.0, 0.6000000000000002, -3.161585150255244E-16, -4.581630191216327, 0.6000000000000001, -1.8369701987210297E-16, -3.5, 0.4365987, 0.109729216, 0.0021945843, 0.08, 0.0, 1.2918036E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.5474134E-5, 0.0, 1.2918036E-4, 1.0, 0.0
60.0, 12.0, maize.SegRoot@69663380, maize.SegRoot@25f38edc, 11, 11, 2, 2.0, 0.5995572453421353, -9.140090944124934E-5, -4.585972708441175, 0.6000000000000002, -3.161585150255244E-16, -4.581630191216327, 0.0031545428, 3.126243E-4, 2.4654667E-6, 0.031545427, 0.10129628, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.4766549E-8, 2.8896757E-6, 0.0, 1.0, 0.0
60.0, 12.0, maize.MerisRoot@1a86f2f1, maize.SegRoot@69663380, 11, 11, 2, 41.0, 0.6001851623081467, -0.0031747302944935534, -4.586196181537679, 0.5995572453421353, -9.140090944124934E-5, -4.585972708441175, 0.031545427, 0.003126243, 1.6436445E-5, 0.031545427, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 9.8443664E-8, 0.0, 0.0, 1.0, 0.0
60.0, 12.0, maize.SegRoot@3eb07fd3, maize.SegRoot@25f38edc, 1, 10, 1, 30.0, 0.555724534213512, -0.009140090944093635, -5.015881913701141, 0.6000000000000002, -3.161585150255244E-16, -4.581630191216327, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.3045296E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.156269E-5, 0.0, 4.3045296E-4, 1.0, 0.0
60.0, 12.0, maize.SegRoot@5b37e0d2, maize.SegRoot@3eb07fd3, 1, 10, 1, 22.0, 0.4032043347506311, -0.16213691213104647, -6.500243581712845, 0.555724534213512, -0.009140090944093635, -5.015881913701141, 0.6806235, 0.17105933, 0.0034211865, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.3880822E-5, 0.0, 0.0, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@4459eb14, maize.SegRoot@5b37e0d2, 16, 11, 2, 22.0, 0.40217327363936983, -0.1628203077410269, -6.506936466932544, 0.4032043347506311, -0.16213691213104647, -6.500243581712845, 0.014369455, 6.486799E-4, 1.5535295E-6, 0.014369455, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 9.304636E-9, 0.0, 0.0, 1.0, 0.0
60.0, 12.0, maize.SegRoot@5a2e4553, maize.SegRoot@5b37e0d2, 1, 10, 1, 12.0, 0.30009822362450433, -0.23047647312909048, -7.1695321036827195, 0.4032043347506311, -0.16213691213104647, -6.500243581712845, 0.8391774, 0.2109083, 0.0042181658, 0.08, 0.21468802, 2.3583272E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.8249706E-5, 4.404341E-5, 2.3583272E-4, 1.0, 0.0
60.0, 12.0, maize.SegRoot@28c97a5, maize.SegRoot@5a2e4553, 1, 10, 1, 2.0, 0.10090921343064768, -0.19239578219006354, -7.9838369557260345, 0.30009822362450433, -0.23047647312909048, -7.1695321036827195, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.21468802, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.4084613E-7, 3.9388597E-5, 0.0, 1.0, 0.0
60.0, 12.0, maize.MerisRoot@6659c656, maize.SegRoot@28c97a5, 21, 11, 2, 2.0, 0.10090543801077552, -0.19239143166902, -7.983916748074574, 0.10090921343064768, -0.19239578219006354, -7.9838369557260345, 0.023251902, 0.0016985051, 6.582246E-6, 0.023251902, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 3.942339E-8, 0.0, 0.0, 1.0, 0.0
60.0, 12.0, maize.MerisRoot@3d646c37, maize.SegRoot@28c97a5, 1, 10, 1, 60.0, 0.1005316714434308, -0.19196073008571043, -7.991816190579914, 0.10090921343064768, -0.19239578219006354, -7.9838369557260345, 0.08, 0.020106193, 2.6808254E-4, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.6056409E-6, 0.0, 0.0, 1.0, 0.0
60.0, 12.0, maize.SegStem@41cf53f9, maize.ArtVirt@533ddba, 1, 40, 1, 60.0, 0.6, 0.0, -2.0, 0.0, 0.0, -2.0, 0.01, 0.012566371, 0.001256637, 0.4, 0.01025, 6.283185E-6, 0.0, -0.4, -0.15, 1.19336154E9, 9.9999999E14, 1.0, 0.0, 0.0, 1.0, 1.0, 7.526442E-7, 0.0, 6.283185E-6, 1.0, 0.0
60.0, 12.0, maize.SegStem@5a10411, maize.SegStem@41cf53f9, 2, 40, 1, 54.0, 0.6, 0.0, -1.9900000002235174, 0.6, 0.0, -2.0, 0.01, 0.012566371, 0.001256637, 0.4, 0.01025, 6.283185E-6, 0.0, -0.4, -0.15, 1.19336154E9, 9.9999999E14, 1.0, 0.0, 0.0, 1.0, 1.0, 7.526442E-7, 0.0, 6.283185E-6, 1.0, 0.0
60.0, 12.0, maize.SegLeaf@68de145, maize.SegStem@5a10411, 1, 41, 1, 49.0, 0.6, 0.0, -1.9801000004447997, 0.6, 0.0, -1.9900000002235174, 0.5175, 5.6274352E-8, 5.627435E-10, 1.0874271E-7, 0.0, 4.2205766E-12, 0.0, -0.4, -0.15, 1.19336161E10, Infinity, 0.0, 0.0, 0.0, 1.0, 1.0, 3.038815E-17, 0.0, 4.2205766E-12, 1.0, 0.0
60.0, 12.0, maize.SegLeaf@27fa135a, maize.SegLeaf@68de145, 1, 41, 1, 49.0, 0.6, 0.0, -1.4625999927334488, 0.6, 0.0, -1.9801000004447997, 0.5175, 5.6274352E-8, 5.627435E-10, 1.0874271E-7, 0.0, 4.2205766E-12, 0.0, -0.4, -0.15, 1.19336161E10, Infinity, 0.0, 0.0, 0.0, 1.0, 1.0, 3.038815E-17, 0.0, 4.2205766E-12, 1.0, 0.0
60.0, 12.0, maize.SegLeaf@506c589e, maize.SegLeaf@27fa135a, 1, 41, 1, 48.0, 0.6, 0.0, -0.9450999850220978, 0.6, 0.0, -1.4625999927334488, 0.545, 5.9264778E-8, 5.9264776E-10, 1.0874271E-7, 0.0, 4.444858E-12, 0.0, -0.4, -0.15, 1.19336161E10, Infinity, 0.0, 0.0, 0.0, 1.0, 1.0, 3.200298E-17, 0.0, 4.444858E-12, 1.0, 0.0
60.0, 12.0, maize.SegLeaf@69d0a921, maize.SegLeaf@506c589e, 1, 41, 1, 47.0, 0.6, 0.0, -0.4000999769009649, 0.6, 0.0, -0.9450999850220978, 0.5575, 6.062406E-8, 6.062406E-10, 1.0874271E-7, 0.0, 4.5468048E-12, 0.0, -0.4, -0.15, 1.19336161E10, Infinity, 0.0, 0.0, 0.0, 1.0, 1.0, 3.2736993E-17, 0.0, 4.5468048E-12, 1.0, 0.0
60.0, 12.0, maize.SegLeaf@446cdf90, maize.SegLeaf@69d0a921, 1, 41, 1, 46.0, 0.6, 0.0, 0.15740003140643255, 0.6, 0.0, -0.4000999769009649, 0.555, 6.035221E-8, 6.0352207E-10, 1.0874271E-7, 0.0, 4.5264153E-12, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 3.2590188E-17, 0.0, 4.5264153E-12, 1.0, 1.0882139E-10
60.0, 12.0, maize.SegLeaf@799f7e29, maize.SegLeaf@446cdf90, 1, 41, 1, 45.0, 0.6, 0.0, 0.712400039676577, 0.6, 0.0, 0.15740003140643255, 0.5, 5.4371355E-8, 5.437136E-10, 1.0874271E-7, 0.0, 4.0778518E-12, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 2.936053E-17, 0.0, 4.0778518E-12, 1.0, 9.803729E-11
60.0, 12.0, maize.SegLeaf@4b85612c, maize.SegLeaf@799f7e29, 1, 41, 1, 44.0, 0.6, 0.0, 1.2124000471271574, 0.6, 0.0, 0.712400039676577, 0.5, 5.437136E-8, 5.437136E-10, 1.0874271E-7, 0.0, 4.0778518E-12, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 2.936053E-17, 0.0, 4.0778518E-12, 1.0, 9.803729E-11
60.0, 12.0, maize.SegLeaf@277050dc, maize.SegLeaf@4b85612c, 1, 41, 1, 42.0, 0.6083329477845523, 0.0, 1.7123306117376846, 0.6, 0.0, 1.2124000471271574, 0.5, 0.13573608, 0.0013573607, 0.27147216, 0.0, 1.0180205E-5, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 7.329748E-11, 0.0, 1.0180205E-5, 1.0, 2.4474642E-4
60.0, 12.0, maize.SegLeaf@5c29bfd, maize.SegLeaf@277050dc, 1, 41, 1, 41.0, 0.6249965286994505, 0.0, 2.2120528671172837, 0.6083329477845523, 0.0, 1.7123306117376846, 0.5, 0.26055795, 0.0026055793, 0.5211159, 0.0, 1.9541845E-5, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 1.4070128E-10, 0.0, 1.9541845E-5, 1.0, 4.698134E-4
60.0, 12.0, maize.SegLeaf@7aec35a, maize.SegLeaf@5c29bfd, 1, 41, 1, 28.0, 0.649986114079227, 0.0, 2.7114280047374173, 0.6249965286994505, 0.0, 2.2120528671172837, 0.5, 0.37446564, 0.0037446565, 0.7489313, 0.0, 2.8084924E-5, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 2.0221144E-10, 0.0, 2.8084924E-5, 1.0, 6.75201E-4
60.0, 12.0, maize.SegLeaf@67424e82, maize.SegLeaf@7aec35a, 1, 41, 1, 27.0, 0.683294762532863, 0.0, 3.210317312488919, 0.649986114079227, 0.0, 2.7114280047374173, 0.5, 0.4774592, 0.004774592, 0.9549184, 0.0, 3.580944E-5, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 2.5782795E-10, 0.0, 3.580944E-5, 1.0, 8.6090923E-4
60.0, 12.0, maize.SegLeaf@42110406, maize.SegLeaf@67424e82, 1, 41, 1, 26.0, 0.7249132218719087, 0.0, 3.708582213212244, 0.683294762532863, 0.0, 3.210317312488919, 0.5, 0.5695386, 0.005695386, 1.1390772, 0.0, 4.2715394E-5, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 3.0755082E-10, 0.0, 4.2715394E-5, 1.0, 0.0010269381
60.0, 12.0, maize.SegLeaf@531d72ca, maize.SegLeaf@42110406, 1, 41, 1, 25.0, 0.7748299316804755, 0.0, 4.206084303190234, 0.7249132218719087, 0.0, 3.708582213212244, 0.5, 0.65070385, 0.006507038, 1.3014077, 0.0, 4.8802787E-5, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 3.5138006E-10, 0.0, 4.8802787E-5, 1.0, 0.0011732876
60.0, 12.0, maize.SegLeaf@6d5380c2, maize.SegLeaf@531d72ca, 1, 41, 1, 24.0, 0.8330310265263894, 0.0, 4.702685390592706, 0.7748299316804755, 0.0, 4.206084303190234, 0.5, 0.7209549, 0.007209549, 1.4419098, 0.0, 5.4071617E-5, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 3.8931564E-10, 0.0, 5.4071617E-5, 1.0, 0.0012999577
60.0, 12.0, maize.SegLeaf@45ff54e6, maize.SegLeaf@6d5380c2, 1, 41, 1, 23.0, 0.8995003398126099, 0.0, 5.198247533862185, 0.8330310265263894, 0.0, 4.702685390592706, 0.5, 0.78029186, 0.0078029186, 1.5605837, 0.0, 5.8521888E-5, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 4.2135756E-10, 0.0, 5.8521888E-5, 1.0, 0.0014069484
60.0, 12.0, maize.SegLeaf@2328c243, maize.SegLeaf@45ff54e6, 1, 41, 1, 22.0, 0.9742194082678481, 0.0, 5.692633080030115, 0.8995003398126099, 0.0, 5.198247533862185, 0.5, 0.8287146, 0.008287146, 1.6574292, 0.0, 6.2153595E-5, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 4.4750587E-10, 0.0, 6.2153595E-5, 1.0, 0.0014942599
60.0, 12.0, maize.SegLeaf@bebdb06, maize.SegLeaf@2328c243, 1, 41, 1, 21.0, 1.0571674770751347, 0.0, 6.185704702952913, 0.9742194082678481, 0.0, 5.692633080030115, 0.5, 0.8662232, 0.008662232, 1.7324464, 0.0, 6.496674E-5, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 4.677605E-10, 0.0, 6.496674E-5, 1.0, 0.0015618918
60.0, 12.0, maize.SegLeaf@7a4f0f29, maize.SegLeaf@bebdb06, 1, 41, 1, 20.0, 1.1483215056369134, 0.0, 6.677325441457239, 1.0571674770751347, 0.0, 6.185704702952913, 0.5, 0.8928177, 0.008928177, 1.7856354, 0.0, 6.696132E-5, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 4.821215E-10, 0.0, 6.696132E-5, 1.0, 0.0016098443
60.0, 12.0, maize.SegLeaf@45283ce2, maize.SegLeaf@7a4f0f29, 1, 41, 1, 19.0, 1.247656173975059, 0.0, 7.167358737383885, 1.1483215056369134, 0.0, 6.677325441457239, 0.5, 0.908498, 0.00908498, 1.8169959, 0.0, 6.813734E-5, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 4.905889E-10, 0.0, 6.813734E-5, 1.0, 0.0016381176
60.0, 12.0, maize.SegLeaf@2077d4de, maize.SegLeaf@45283ce2, 1, 41, 1, 18.0, 1.3551438897640418, 0.0, 7.655668473519718, 1.247656173975059, 0.0, 7.167358737383885, 0.5, 0.9132641, 0.009132641, 1.8265282, 0.0, 6.84948E-5, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 4.9316257E-10, 0.0, 6.84948E-5, 1.0, 0.0016467114
60.0, 12.0, maize.SegLeaf@7591083d, maize.SegLeaf@2077d4de, 1, 41, 1, 17.0, 1.4707547959952858, 0.0, 8.142119011407148, 1.3551438897640418, 0.0, 7.655668473519718, 0.5, 0.90711606, 0.009071161, 1.8142321, 0.0, 6.80337E-5, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 4.8984267E-10, 0.0, 6.80337E-5, 1.0, 0.001635626
60.0, 12.0, maize.SegLeaf@77a567e1, maize.SegLeaf@7591083d, 1, 41, 1, 6.0, 1.5944567792705904, 0.0, 8.626575229020604, 1.4707547959952858, 0.0, 8.142119011407148, 0.5, 0.8900539, 0.008900539, 1.7801077, 0.0, 6.6754044E-5, 0.0, -0.4, -89.88, 1.19336161E10, 1.46120154E9, 0.6843683, 0.0, 0.0, 1.0, 1.0, 4.806291E-10, 0.0, 6.6754044E-5, 1.0, 0.001604861
60.0, 12.0, maize.MerisLeaf@46f7f36a, maize.SegLeaf@77a567e1, 0, 41, 2, 54.0, 1.726215478722312, 0.0, 9.108902558299562, 1.5944567792705904, 0.0, 8.626575229020604, 0.01, 4.3497086E-9, 1.0874271E-11, 1.0874271E-7, 0.0, 0.0, 0.0, -0.4, -89.88, 8.37969E-11, 9.9999999E14, 1.0, 0.0, 0.0, 1.0, 1.0, 1.195043E-15, 1.2586334E-7, 0.0, 1.0, 0.0
60.0, 12.0, maize.SegRoot@22d8cfe0, maize.SegStem@5a10411, 4, 30, 2, 45.0, 0.6, 0.0, -1.9801000004447997, 0.6, 0.0, -1.9900000002235174, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.8069348E-7, 0.0, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@736e9adb, maize.SegRoot@22d8cfe0, 8, 31, 3, 12.0, 0.600039999999106, -6.928203075418099E-5, -1.9801000004447997, 0.6, 0.0, -1.9801000004447997, 0.4358335, 0.04829535, 4.2587306E-4, 0.035272386, 0.111662045, 2.37477E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.8446668E-6, 4.4414974E-6, 2.37477E-5, 1.0, 0.0
60.0, 12.0, maize.SegRoot@6d21714c, maize.SegRoot@736e9adb, 8, 31, 3, 1.0, 0.2731067186853478, -0.2244233044882889, -2.1610163969077107, 0.600039999999106, -6.928203075418099E-5, -1.9801000004447997, 0.0035272385, 3.9085848E-4, 3.446628E-6, 0.035272386, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.064307E-8, 0.0, 0.0, 1.0, 0.0
60.0, 12.0, maize.MerisRoot@579bb367, maize.SegRoot@6d21714c, 8, 31, 3, 45.0, 0.270152514433858, -0.225549614037324, -2.1625802115203374, 0.2731067186853478, -0.2244233044882889, -2.1610163969077107, 0.035272386, 0.003908585, 2.297752E-5, 0.035272386, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.3762046E-7, 0.0, 0.0, 1.0, 0.0
60.0, 12.0, maize.SegRoot@1de0aca6, maize.SegRoot@22d8cfe0, 4, 30, 2, 36.0, 0.603999999910593, -0.006928203075418098, -1.9801000004447997, 0.6, 0.0, -1.9801000004447997, 0.86478245, 0.21734352, 0.0043468704, 0.08, 0.0, 2.5073392E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 3.0034678E-5, 0.0, 2.5073392E-4, 1.0, 0.0
60.0, 12.0, maize.SegRoot@255316f2, maize.SegRoot@1de0aca6, 4, 30, 2, 26.0, 1.11585675712335, -0.6821844670872419, -2.1529592241794533, 0.603999999910593, -0.006928203075418098, -1.9801000004447997, 1.4002068, 0.35191035, 0.0070382073, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 4.813229E-5, 0.0, 0.0, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@41906a77, maize.SegRoot@255316f2, 12, 31, 3, 26.0, 1.1250679158858419, -0.6917237343502393, -2.1574553180858027, 1.11585675712335, -0.6821844670872419, -2.1529592241794533, 0.023802523, 0.0017799009, 7.0610213E-6, 0.023802523, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 4.2290946E-8, 0.0, 0.0, 1.0, 0.0
60.0, 12.0, maize.SegRoot@108c4c35, maize.SegRoot@255316f2, 4, 30, 2, 19.0, 2.03697263337255, -1.6361111933869803, -2.6025686148144, 1.11585675712335, -0.6821844670872419, -2.1529592241794533, 0.6363068, 0.15992135, 0.0031984267, 0.08, 0.0, 1.8826978E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.2552282E-5, 0.0, 1.8826978E-4, 1.0, 0.0
60.0, 12.0, maize.MerisRoot@4ccabbaa, maize.SegRoot@108c4c35, 17, 31, 3, 19.0, 2.040377541286369, -1.6400189092607491, -2.6062598199098, 2.03697263337255, -1.6361111933869803, -2.6025686148144, 0.021542862, 0.0014579971, 5.234905E-6, 0.021542862, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 3.1353693E-8, 0.0, 0.0, 1.0, 0.0
60.0, 12.0, maize.SegRoot@4bf558aa, maize.SegRoot@108c4c35, 4, 30, 2, 8.0, 2.3774634247544433, -2.0268827807638607, -2.971689124354421, 2.03697263337255, -1.6361111933869803, -2.6025686148144, 0.8391774, 0.2109083, 0.0042181658, 0.08, 0.21468802, 2.2586295E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.7055456E-5, 4.2181484E-5, 2.2586295E-4, 1.0, 0.0
60.0, 12.0, maize.MerisRoot@306a30c7, maize.SegRoot@4bf558aa, 4, 30, 2, 54.0, 2.91149040626191, -2.3267680651252, -3.5453639382614197, 2.3774634247544433, -2.0268827807638607, -2.971689124354421, 0.08, 0.020106193, 2.6808254E-4, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.6056409E-6, 0.0, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@4b9af9a9, maize.SegStem@5a10411, 3, 30, 2, 44.0, 0.6, 0.0, -1.9801000004447997, 0.6, 0.0, -1.9900000002235174, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.8353972E-7, 0.0, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@2d38eb89, maize.SegRoot@4b9af9a9, 9, 31, 3, 19.0, 0.600039999999106, 6.928203075418104E-5, -1.9801000004447997, 0.6, 0.0, -1.9801000004447997, 0.099748865, 0.015404248, 1.8930546E-4, 0.049156692, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.341184E-6, 0.0, 0.0, 0.0, 0.0
